0703.698_0183.904V,0702.921_0183.849i,11.3900092951542,10.1729205792887
0061.662_0173.492V,0061.058_0173.300i,11.4262787124464,10.1769942430189
0401.302_0191.553V,0400.580_0191.438i,11.4351040929204,10.2232909327801
0027.845_0379.967V,0027.180_0379.822i,11.4417997014925,10.2073453722222
0892.092_0443.427V,0891.279_0443.403i,11.5068952690583,10.241571102449
0628.469_0252.120V,0627.738_0252.046i,11.703089535865,10.4516555637931
0269.098_0585.002V,0268.408_0584.883i,11.7352343196544,10.5013833960526
0459.606_0265.863V,0458.895_0265.773i,11.7505503125,10.5298992048327
0386.003_0441.846V,0385.248_0441.757i,11.7516793855932,10.5175421870787
0383.468_0412.938V,0382.738_0412.852i,11.7927803144654,10.6262412372727
0183.163_0061.017V,0182.562_0060.856i,11.8072348502994,10.6317936289199
0646.876_0265.143V,0646.126_0265.072i,11.8331191152263,10.6723572391071
0564.158_0275.543V,0563.421_0275.487i,11.8801567908903,10.6627249582734
0694.559_0273.911V,0693.766_0273.827i,11.9455895190381,10.8593447595819
0340.947_0344.453V,0340.206_0344.335i,11.9594994354839,10.7443983659574
0119.657_0078.364V,0119.051_0078.169i,12.0611153294574,10.8956048710692
0360.722_0243.847V,0360.028_0243.711i,12.0750040433925,10.8838035618056
1071.698_0696.503V,1070.879_0696.512i,12.0803549510763,10.9810634306122
1075.866_0142.713V,1075.083_0142.688i,12.0864861867704,10.9693685401961
0302.032_0114.224V,0301.343_0114.083i,12.1264838910506,10.9375357966019
0450.677_0315.814V,0449.956_0315.734i,12.1516175502008,10.9798040736014
0698.208_0476.684V,0697.395_0476.657i,12.1585729076621,11.0778081265203
0498.967_0291.302V,0498.203_0291.213i,12.2279189632829,11.0109574056537
0484.387_0347.317V,0483.645_0347.203i,12.262347740668,11.1687800154723
0722.583_0470.812V,0721.783_0470.814i,12.2772040508806,11.1196539404362
0992.990_0699.089V,0992.174_0699.100i,12.3142314065511,11.1460264232026
0842.413_0751.795V,0841.623_0751.825i,12.3160032239382,11.6456842793769
1122.793_0846.339V,1120.967_0846.374i,12.3222845489443,11.1812177517799
0542.804_0020.225V,0542.119_0020.140i,12.3299327178423,10.8294895471119
0861.590_0513.861V,0860.755_0513.841i,12.3593446435453,11.2598479402821
0675.080_0340.931V,0674.276_0340.858i,12.3614525,11.1958937546624
0473.682_0179.707V,0472.854_0179.677i,12.4289119734345,11.3893510850904
0596.234_0413.042V,0595.427_0412.952i,12.4303383128834,11.2620413481928
1009.815_0774.222V,1009.003_0774.232i,12.4303758444023,11.6940182195455
0384.739_0378.727V,0383.980_0378.646i,12.43967,11.2927479510769
0590.768_0983.653V,0590.063_0983.596i,12.4511453231939,11.2368801381625
0774.554_0762.769V,0773.739_0762.795i,12.4528785494506,11.3100607385417
0235.753_0360.899V,0235.022_0360.795i,12.4935202621723,11.3496502623867
0529.245_0396.182V,0528.435_0396.182i,12.4997225333333,11.7946285536982
0614.456_0303.859V,0613.673_0303.772i,12.5164591271347,11.3468620294833
0532.515_0334.563V,0531.964_0334.064i,12.5228809751434,11.4597785810811
0909.880_0069.927V,0908.126_0069.880i,12.5312290601504,11.9511987943939
0572.804_0350.719V,0572.059_0350.611i,12.5384833522727,11.3505726951368
0264.099_0283.792V,0263.385_0283.665i,12.5492781632653,11.4165689974475
0596.889_0823.659V,0596.101_0823.666i,12.549983289225,11.3838069628049
0525.859_0269.206V,0525.094_0269.153i,12.5570658988764,11.4374943315315
0401.774_0197.613V,0401.038_0197.434i,12.5680837549407,11.3895029553846
0906.195_0612.070V,0905.384_0612.065i,12.5799667542214,11.4130933081081
0586.715_0080.447V,0585.996_0080.360i,12.5880393211009,11.4616968051775
0889.091_0136.460V,0888.263_0136.436i,12.6084634061931,11.4825901414201
0579.789_0235.811V,0579.047_0235.723i,12.6209104469274,11.4621719106825
0413.248_0297.012V,0412.503_0296.895i,12.6250768656716,11.4699958287425
0171.181_0491.928V,0170.465_0491.827i,12.6375969060773,11.4665999085329
0410.368_0323.917V,0409.615_0323.807i,12.6818110555556,11.7156402088757
0987.440_0107.177V,0985.664_0107.140i,12.6959297127469,11.4569750998521
0411.934_0406.519V,0411.171_0406.461i,12.7083968190855,11.5361016656716
0227.266_0042.332V,0226.585_0042.179i,12.708739754902,11.8720975203704
0505.619_0608.057V,0504.843_0608.017i,12.7147232588454,11.5479638295522
0324.560_0178.895V,0323.851_0178.765i,12.761392079566,11.6580337369822
0812.347_0680.675V,0811.563_0680.674i,12.7643294161959,11.2556075552805
0109.695_1076.143V,0109.106_1075.990i,12.7699837423313,11.6715272380357
0453.165_0382.378V,0452.496_0382.374i,12.8555413479053,12.4487553968935
0645.805_0673.721V,0645.042_0673.685i,12.886451149635,12.4212057337278
0489.049_0100.021V,0488.313_0099.933i,12.8890744604317,11.6238951523669
0401.600_0292.317V,0400.852_0292.220i,12.9189638878843,12.4762623961538
0494.485_0570.285V,0493.690_0570.269i,12.9393122463768,12.5088267001479
0973.031_0251.888V,0972.158_0251.847i,12.9403279390681,12.615673765
0357.096_0379.497V,0356.370_0379.414i,12.9418151805054,11.8553709974852
0510.960_0421.541V,0510.179_0421.449i,12.9532443326886,11.8116299656061
0432.561_0385.989V,0431.802_0385.957i,12.9553427898551,12.4933890690828
0508.828_0487.409V,0508.030_0487.328i,12.9568104174229,12.5276814943787
0514.470_0228.427V,0513.791_0228.235i,12.9569414285714,12.5639963461538
0451.171_0476.870V,0450.429_0476.810i,12.9682303429603,11.8509097051775
0782.728_0566.123V,0781.900_0566.111i,12.9750452380952,12.3351289247734
0551.784_0310.073V,0551.042_0309.987i,12.9896479496403,11.9159721607988
0142.919_0057.153V,0142.307_0056.976i,12.9969403225806,11.9461665198225
0924.416_0399.750V,0923.574_0399.724i,13.0063019354839,12.644027858432
0620.985_1008.316V,0620.262_1008.242i,13.0117041981982,12.7411737753709
0563.663_0269.832V,0562.922_0269.835i,13.0150648703704,11.8509352918639
0986.256_0477.435V,0985.424_0477.437i,13.018506779661,12.6528408279412
0468.628_0327.006V,0467.910_0326.925i,13.0217953417266,11.8822409815089
0294.808_0760.269V,0294.100_0760.214i,13.0298295306859,11.7585366674556
0500.186_0352.598V,0499.497_0352.451i,13.0371581031308,11.8761315627219
0930.381_0694.675V,0929.562_0694.676i,13.0854654480287,12.7748111168639
0957.919_0332.389V,0957.075_0332.339i,13.088106702509,12.7920554360947
0633.906_0125.572V,0633.160_0125.489i,13.0941470967742,12.7488575034024
1130.134_0492.086V,1128.263_0492.108i,13.1026916757741,10.4421899267308
0261.822_0719.144V,0261.113_0719.072i,13.1051461579892,11.9849432697329
