0600.126_0680.580V,0599.355_0680.533i,15.1895707706093,14.297727135503
1112.049_0017.809V,1111.309_0017.782i,15.1937416707022,14.1933001810662
0633.230_0327.210V,0632.440_0327.171i,15.195777688172,14.1614395047337
0498.561_0358.881V,0497.646_0358.680i,15.2003292114695,14.6591930226331
0382.364_0187.218V,0381.720_0187.147i,15.2012663261649,14.2266689149408
0471.603_0313.610V,0471.015_0313.354i,15.2015672759857,14.2405510930267
0571.598_0540.015V,0570.835_0540.052i,15.2018481362007,14.0812337523669
0347.652_0470.109V,0346.887_0470.059i,15.213718530466,14.1724427998521
0543.178_0835.861V,0542.459_0835.834i,15.2184121146953,14.1771348677515
0573.579_0835.735V,0572.851_0835.716i,15.2200840143369,14.1782103245562
0542.588_0373.504V,0541.800_0373.401i,15.2318375806452,14.202654964645
0433.316_0321.399V,0432.742_0321.578i,15.2323793369176,14.6222093034024
0826.914_0137.334V,0826.144_0137.297i,15.2402797491039,14.1994951254438
0474.044_0468.343V,0473.231_0468.305i,15.2463088530466,14.3700217933432
1067.144_0040.126V,1066.455_0040.200i,15.248321953405,14.345908468787
0426.029_0216.312V,0425.500_0216.098i,15.2528482795699,14.5607093550445
0771.313_0865.889V,0770.506_0865.868i,15.2574044109589,14.2433632127572
0500.922_0320.986V,0500.102_0320.918i,15.2578331003584,14.2779848213018
0235.225_0142.940V,0234.556_0142.780i,15.2581923835125,14.2233976075444
0785.508_0342.663V,0784.654_0342.617i,15.2606972375691,14.2497532116208
0263.019_0339.773V,0262.300_0339.620i,15.2683308781362,14.2260348139053
0227.471_1083.130V,0226.840_1082.986i,15.2712141818182,14.3700646127329
0976.340_1079.993V,0975.544_1079.913i,15.2741101414141,14.3172616317992
0478.904_0491.127V,0478.166_0491.087i,15.2761320430108,14.4873673786982
0697.860_0337.068V,0697.056_0336.974i,15.2777961111111,14.2245543997041
0724.289_0463.061V,0723.493_0463.070i,15.2866181056466,14.2914818214072
0737.103_0546.897V,0736.304_0546.862i,15.29347,14.272692182
0921.671_1111.706V,0920.968_1111.625i,15.2961828434505,14.4856126684783
0370.737_0172.990V,0370.057_0172.829i,15.3044660394265,14.3022669363905
0489.053_0227.363V,0488.299_0227.162i,15.3046822467772,14.2941501743976
0591.953_0278.989V,0591.207_0278.754i,15.3087903046595,14.4010651174556
0172.516_0433.036V,0171.808_0432.900i,15.3179421505376,14.2846614019231
0541.264_0733.655V,0540.518_0733.657i,15.3277852508961,14.3075792628698
0097.095_0548.144V,0096.386_0548.016i,15.3292914157706,14.4023595473373
0710.879_0896.173V,0710.123_0896.171i,15.3329107899461,15.0317520581818
0564.666_0867.230V,0563.979_0867.166i,15.3334538530466,14.3278937221893
0544.171_0319.985V,0543.574_0319.832i,15.3356004480287,14.2534987121302
0179.107_0655.311V,0178.463_0655.213i,15.3409904121864,14.0853006075444
0822.533_0190.704V,0821.786_0190.781i,15.3415159139785,14.3697338301347
0480.319_0306.733V,0479.582_0306.622i,15.3425827777778,14.2424077869822
0509.287_0388.001V,0508.496_0387.822i,15.3438638709677,14.3241779699704
0644.217_0745.161V,0643.434_0745.171i,15.3501650358423,14.3210364319527
0530.430_0351.803V,0529.367_0351.588i,15.3501834229391,14.491154033432
0253.975_0779.880V,0253.332_0779.781i,15.3561038489209,14.6348165179641
0525.663_0328.907V,0524.741_0328.744i,15.3625746594982,14.4300458282544
0320.212_0808.424V,0319.542_0808.360i,15.3680387634409,14.3383198014793
0400.395_0152.500V,0399.678_0152.368i,15.3708651792115,14.3468216337278
0339.224_0631.346V,0338.511_0631.284i,15.3713540860215,14.3647671971893
0531.785_0407.065V,0530.325_0405.781i,15.3732866666667,14.7674384319527
0435.276_0540.426V,0434.515_0540.394i,15.3737814516129,14.3466801492604
0529.948_0171.145V,0529.165_0171.158i,15.3770670250896,14.576693968787
0570.977_0502.008V,0570.229_0501.962i,15.378923046595,14.326649270858
0677.824_0294.727V,0677.036_0294.692i,15.3817408602151,14.5066686285503
0412.665_0642.588V,0411.881_0642.524i,15.3823546415771,14.5075750034024
0780.087_0295.348V,0779.248_0295.237i,15.3838741436464,14.3647407125758
0552.218_0632.842V,0551.446_0632.832i,15.3880604659498,14.604106489645
0440.873_0381.600V,0440.224_0381.476i,15.3918865949821,14.560345416716
0576.511_0247.115V,0575.724_0247.017i,15.4037935125448,14.3719892871302
0565.868_0397.165V,0565.110_0397.063i,15.406601953405,14.3588458609467
0491.045_0292.225V,0490.270_0292.079i,15.4096845762712,14.3655637978115
0657.348_0532.707V,0656.561_0532.670i,15.4132686021505,14.3786061849112
0567.440_0355.803V,0566.779_0355.557i,15.4159000896057,14.994691162426
0711.380_0347.333V,0710.567_0347.179i,15.4159157168459,14.387578835503
0646.399_0158.558V,0645.661_0158.448i,15.4167562724014,14.3958916235207
0614.052_0550.100V,0613.266_0550.074i,15.4216367204301,14.3670569433432
0430.562_0158.321V,0429.851_0158.206i,15.4216682795699,14.4153922047337
0445.985_1000.483V,0445.350_1000.407i,15.424220125448,14.3962698576923
0928.298_0312.020V,0927.419_0311.967i,15.4263639605735,14.6171205835799
0120.288_0060.509V,0119.692_0060.368i,15.430181827957,14.4285493568047
0472.097_0442.585V,0471.310_0442.527i,15.4308544969199,14.3835179107717
0494.053_0667.722V,0493.199_0667.646i,15.431054390681,14.4367726205621
0589.402_0238.477V,0588.646_0238.412i,15.4312694444444,14.4122093142012
0602.601_0338.107V,0601.808_0338.017i,15.4315753225806,14.3669656414201
1059.256_0561.148V,1058.355_0561.161i,15.4352382437276,14.47219093
0537.285_0246.875V,0536.611_0246.781i,15.4368976301616,14.3022196047478
0373.569_0802.506V,0372.889_0802.463i,15.4503948387097,14.4237306085799
0858.896_0409.019V,0858.072_0408.968i,15.4602157526882,14.5633799452663
0544.691_0324.343V,0543.865_0324.305i,15.4624900179211,14.7933935316568
0329.326_0070.113V,0328.557_0069.865i,15.4635080286738,14.5315151369823
0362.933_0336.996V,0362.181_0336.810i,15.4648890322581,14.5577037224852
0455.109_0332.106V,0454.293_0332.008i,15.4660696236559,14.3214545906805
0489.667_0899.115V,0488.952_0899.053i,15.4686411290323,14.5909995784024
0481.096_0372.484V,0480.433_0372.632i,15.4747670967742,14.4699268463018
0141.073_0266.687V,0140.358_0266.545i,15.4755673655914,14.4689233119822
0929.793_0595.204V,0928.975_0595.205i,15.4830307885305,15.098692387426
0437.940_0163.628V,0437.172_0163.575i,15.483504265233,14.5497277578402
1028.841_1137.813V,1028.061_1137.700i,15.4862158947368,14.6645205391892
0468.502_0307.973V,0467.557_0307.802i,15.4876609760589,14.4101098334337
0409.292_0336.286V,0408.859_0336.315i,15.492847311828,14.4560106613905
1020.530_0126.485V,1018.822_0126.438i,15.4963334767025,14.5645336775148
0865.034_0840.344V,0864.219_0840.355i,15.4977743369176,14.572148135503
0464.506_0468.527V,0463.713_0468.484i,15.5062429928315,14.5211108850592
0735.663_0202.747V,0734.849_0202.703i,15.5067837244898,14.4732384904605
0590.508_0269.549V,0589.715_0269.563i,15.5073200896057,14.7125507931953
0713.983_0584.585V,0713.204_0584.505i,15.5125375089606,14.5621971324759
0836.966_0208.935V,0836.183_0208.913i,15.5183096415771,14.2914945051471
0389.623_0582.132V,0388.851_0582.059i,15.5206694623656,14.4943092973373
0400.618_0070.044V,0399.923_0069.928i,15.5218434587814,14.5083441193787
0202.769_0397.451V,0202.022_0397.337i,15.5221244982079,14.6474922717456
0155.708_0414.931V,0154.981_0414.867i,15.5225687992832,14.5393916982249
0546.798_0341.529V,0546.071_0341.534i,15.5264459498208,14.4393265390533
0813.651_0562.688V,0812.795_0562.736i,15.5294617712177,14.6674118078462
0516.807_0311.722V,0516.063_0311.660i,15.5322663261649,14.5057652844675
0483.936_0205.052V,0483.164_0204.947i,15.5340282616487,14.7001494974852
0407.702_0360.745V,0406.761_0360.662i,15.5365423476703,14.4954075140533
0517.497_0378.069V,0516.587_0378.507i,15.5380427777778,14.6200458587278
0447.661_0434.173V,0446.949_0434.082i,15.5433077737882,14.551017554142
0321.413_0419.502V,0320.639_0419.409i,15.5465224551971,14.5199559579882
0823.391_0362.219V,0822.620_0362.218i,15.5485774193548,14.9345100522455
0682.290_0251.585V,0681.532_0251.478i,15.5527121326165,14.5066319678994
0501.108_0420.985V,0500.097_0420.861i,15.5543301507538,14.4584113201613
0423.042_0710.325V,0422.312_0710.252i,15.554754516129,14.5092002825444
1136.355_0404.346V,1134.488_0404.340i,15.5556108666667,14.5389001307692
0447.711_0184.979V,0447.005_0184.833i,15.5564403405018,14.7285510690828
0491.791_0240.834V,0491.084_0240.691i,15.5590583111111,14.4796935663603
0293.414_0557.032V,0292.671_0556.979i,15.5637095340502,14.5361654443787
0455.388_0205.774V,0454.680_0205.695i,15.5654050358423,14.5884625039941
0399.822_0228.726V,0399.135_0228.819i,15.5658230107527,14.483237994362
0461.083_0368.131V,0460.284_0367.962i,15.5668601075269,14.7593280352071
0403.476_0257.384V,0402.779_0257.387i,15.5686731541219,14.7289928036982
0824.939_0396.830V,0824.143_0396.801i,15.5698012544803,14.5463134214497
0800.514_0330.319V,0799.659_0330.238i,15.5757382330827,14.576972669
0362.812_0068.424V,0362.120_0068.345i,15.5793194086022,14.5664538738166
0180.826_0480.294V,0180.100_0480.149i,15.580742688172,14.610930091716
0560.153_0119.585V,0559.453_0119.500i,15.5820922580645,14.587863897929
0536.751_0350.249V,0536.238_0350.516i,15.5865755197133,14.7441713914201
0641.680_0518.033V,0640.952_0517.978i,15.5874395519713,14.5666246751479
0525.481_0987.690V,0524.789_0987.595i,15.5886460301508,14.5809304596154
0624.159_0286.202V,0623.409_0286.579i,15.5949475448029,14.8450025775148
0653.033_0683.185V,0652.253_0683.149i,15.5951169713262,14.5977940967456
0216.200_0179.213V,0215.550_0179.047i,15.5992312365591,14.6352195797337
0464.575_0308.189V,0463.794_0308.003i,15.6033689655172,14.6514838012195
0557.962_0604.067V,0557.208_0604.070i,15.6049360035842,14.6023123034024
1141.130_0404.095V,1139.297_0404.131i,15.6082862755102,14.5989706797101
0191.952_0460.812V,0191.256_0460.693i,15.6090629032258,14.6542335767751
0634.859_0670.842V,0634.635_0669.718i,15.6106857885305,15.0573877238166
0578.413_0252.761V,0577.681_0252.612i,15.6126234767025,14.6353564306213
0578.041_0698.556V,0577.232_0698.524i,15.6162206451613,14.7295550405325
0297.106_0358.918V,0296.458_0358.772i,15.6175108378871,14.8076340896707
0354.028_0170.990V,0353.294_0170.833i,15.6186389426523,14.628571529142
0431.636_0446.141V,0431.105_0446.126i,15.6199456272401,14.5513005230769
0572.856_0300.569V,0572.053_0300.482i,15.6202986917563,14.7181715004438
0322.211_0103.851V,0321.448_0103.776i,15.6221761111111,14.5357464113905
0599.708_0382.078V,0600.042_0382.643i,15.6225562422998,15.1045848552189
0671.968_0692.028V,0671.180_0692.028i,15.6299694265233,14.4147516039634
0645.493_0820.198V,0644.740_0820.220i,15.630597562724,14.6572446460059
0595.662_0174.776V,0594.968_0174.690i,15.6339398387097,14.5967519201183
0406.298_0321.665V,0405.383_0321.518i,15.6363947849462,14.6614923273669
0524.363_0252.382V,0523.635_0252.229i,15.6391741683778,14.6998150346154
0505.097_0228.802V,0504.362_0228.409i,15.6409728571429,15.0212389357143
0656.344_0217.991V,0655.703_0217.889i,15.644573655914,15.2527197807692
0703.482_0274.022V,0702.706_0274.069i,15.6447824551971,14.8910584090237
0715.930_0650.950V,0715.116_0650.976i,15.6450982078853,14.652622635503
0556.268_0417.962V,0555.515_0417.902i,15.6474956630824,14.5934877525148
0616.665_0184.591V,0615.917_0184.491i,15.6492568637993,14.8430644880178
0674.247_0436.036V,0673.445_0436.006i,15.6529959498208,14.6678315600592
0151.328_0585.308V,0150.618_0585.188i,15.6539698207885,14.3567193974852
0657.321_0607.986V,0656.618_0608.034i,15.6552105913978,14.7870946023669
0798.103_0249.163V,0796.461_0249.544i,15.6552899429658,15.1075261141343
0726.324_0765.134V,0725.564_0765.154i,15.6559281378026,14.8370819048822
0439.410_0481.143V,0438.630_0481.070i,15.6560487455197,14.8155640748521
0015.461_0537.358V,0015.833_0537.247i,15.6567968243243,14.6407720383333
0573.590_0289.834V,0572.270_0289.725i,15.657926827957,14.6179335
0542.047_0661.819V,0541.277_0661.790i,15.6618896057348,14.6593311266272
0432.737_0123.882V,0432.009_0123.782i,15.6646062724014,14.6532202507396
0591.987_0347.432V,0591.144_0347.362i,15.6653818817204,14.7744604911243
0973.148_0433.249V,0972.303_0433.273i,15.6667225448029,14.7312372631657
0426.856_0333.532V,0426.213_0333.256i,15.6716997311828,15.0280249321006
0599.197_0244.583V,0598.470_0244.485i,15.6735756451613,14.7080450884615
0593.218_0313.731V,0592.416_0313.652i,15.6749362903226,14.858445904142
0552.411_0274.329V,0551.609_0274.209i,15.6790308781362,14.9082340113905
1046.971_0668.824V,1046.134_0668.885i,15.6848413799283,14.7732027801775
0779.588_0328.281V,0778.737_0328.466i,15.6874718367347,14.5841463978916
0544.894_0434.267V,0544.062_0434.354i,15.6878749103943,14.6958708090237
0688.754_1019.310V,0688.041_1019.241i,15.6890888709677,14.7258659532544
0707.174_0356.738V,0706.334_0356.586i,15.6919368996416,14.8884458568047
0408.737_0383.946V,0408.056_0383.866i,15.6924714874552,15.0176565248521
0892.290_0328.728V,0891.508_0328.669i,15.6929138530466,14.6885540366864
0369.540_0643.412V,0368.808_0643.327i,15.6939775089606,14.7212992542899
0458.400_0312.985V,0457.333_0312.896i,15.6941673184358,15.1159368143939
0436.301_0193.780V,0435.606_0193.679i,15.6956384408602,14.7964110121302
0624.102_0421.520V,0623.299_0421.514i,15.6981028119181,14.7113738833333
0444.779_0358.883V,0444.038_0358.823i,15.6981338709677,14.7486193366864
0476.208_0183.603V,0475.556_0183.364i,15.6984395340502,14.6971135992604
0443.037_0418.612V,0442.365_0418.444i,15.7042900740741,14.805802462574
0292.756_0238.854V,0292.012_0238.750i,15.7067267562724,14.8142277387574
0560.457_0301.586V,0559.622_0301.411i,15.7123347849462,14.7944649377219
1115.775_0766.341V,1114.948_0766.344i,15.7148763620072,14.9353379935484
0488.064_0333.611V,0487.236_0333.501i,15.7228664874552,14.799030616716
0769.712_0730.991V,0768.910_0730.993i,15.7238326296296,14.7646799664474
0491.005_0983.601V,0490.300_0983.530i,15.7245037992831,14.7869059816667
0931.265_0022.507V,0929.511_0022.337i,15.7251823091248,14.8503141030303
0428.490_0072.004V,0427.847_0071.741i,15.7252205376344,15.0089265689349
0408.537_0272.076V,0407.874_0271.959i,15.7268043727599,14.8777275997041
0293.737_0355.281V,0293.011_0355.128i,15.7276538669065,14.7615575261194
0404.570_0314.353V,0403.863_0314.284i,15.7285686917563,14.8930887038462
0428.860_0294.200V,0428.227_0294.088i,15.7306006331471,14.7714484527439
0209.848_0233.701V,0209.183_0233.544i,15.7311444086022,14.7484917238166
0283.656_0512.502V,0282.939_0512.400i,15.7320589247312,14.7426843517685
1029.947_0535.379V,1029.105_0535.440i,15.7330944802867,14.786045985355
0732.581_0391.795V,0731.778_0391.697i,15.7338563835616,14.6944200174632
0484.335_0323.612V,0483.515_0323.446i,15.7350594265233,14.8275289689349
0793.795_0086.464V,0793.008_0086.408i,15.73553828125,14.4084328614695
0446.459_0394.458V,0445.635_0394.298i,15.7360446083789,14.7684825319527
0440.824_0213.397V,0440.105_0213.245i,15.7376601792115,14.7384391576923
0584.419_1102.839V,0583.729_1102.713i,15.73769972103,14.7695210435146
0518.918_0306.659V,0518.235_0306.628i,15.7400671146953,14.7504488139053
0448.742_0352.081V,0448.099_0351.863i,15.7437642293907,14.7405790264793
0949.988_0598.124V,0949.173_0598.121i,15.7451065412186,14.7425607429641
0330.998_0814.935V,0330.285_0814.844i,15.7481950896057,14.7782562673077
0589.224_0393.760V,0588.476_0393.690i,15.7497455017921,14.6701204610947
0537.929_0297.693V,0537.158_0297.783i,15.7502043548387,14.7571644156805
0703.614_0477.854V,0702.685_0477.639i,15.752233781362,14.9143095380178
0322.221_0764.090V,0321.536_0764.035i,15.7525883333333,14.8033028065089
1082.979_1075.752V,1082.236_1075.695i,15.7550048594378,15.0926528428571
0854.945_0482.681V,0854.126_0482.687i,15.7554206810036,14.7085021226331
0643.972_0651.253V,0643.193_0651.261i,15.75744890681,14.8347835230769
0689.013_0221.281V,0688.208_0221.183i,15.7576520609319,14.7898094139053
0665.927_0165.484V,0665.167_0165.397i,15.7583983154122,14.7850524467456
0499.305_0406.392V,0498.509_0406.003i,15.7612055737705,14.7808780687126
1118.615_0337.543V,1116.669_0337.457i,15.7617976702509,14.5964573739521
0161.910_0243.004V,0161.285_0242.894i,15.7625387992832,14.7619856409763
0232.937_0585.689V,0232.239_0585.611i,15.763489265233,14.761849314645
0679.434_0486.774V,0678.630_0486.699i,15.7643355197133,14.7746708673077
0525.192_0222.559V,0524.320_0222.440i,15.7643739410681,14.8065128180723
0656.738_0365.848V,0655.982_0365.775i,15.7651697491039,14.9510711076923
0512.668_0374.335V,0511.610_0374.427i,15.7658578494624,14.9116121242604
0059.885_0989.982V,0059.329_0989.843i,15.7663711895911,14.8755821710784
0239.342_0578.295V,0238.598_0578.161i,15.7680683870968,14.7624192158284
0282.884_0493.127V,0282.179_0493.035i,15.7684671095153,14.7936025173633
0213.264_0533.138V,0212.507_0532.990i,15.7725188530466,14.8849834069527
0223.686_0069.639V,0223.039_0069.494i,15.7727333333333,14.9720905744012
0424.226_0178.510V,0423.510_0178.429i,15.7733799103943,14.8487944778107
0337.509_0333.973V,0336.797_0333.973i,15.7740547661871,14.8029395225373
0229.969_0202.833V,0229.255_0202.668i,15.7752961111111,14.9506378242604
0644.761_0415.297V,0644.060_0415.239i,15.7757038351254,14.8756726215976
0649.176_0245.922V,0648.398_0245.865i,15.7789991218638,14.8270072977811
0507.846_0335.972V,0506.793_0335.880i,15.7801276164875,15.0892628775148
0505.163_0460.027V,0504.376_0459.614i,15.7805519175627,15.0847527140533
0593.385_0300.684V,0592.606_0300.633i,15.7823609318996,14.9005984254438
0292.890_0056.938V,0292.206_0056.781i,15.7831266487455,14.8235166093195
0166.135_1062.082V,0165.526_1061.909i,15.7832389784946,14.9362733769231
0399.511_0424.231V,0398.719_0424.136i,15.7836094444444,14.8429077331361
0705.513_0368.743V,0704.699_0368.669i,15.7842194265233,14.7957386476331
0477.717_0134.041V,0476.967_0133.937i,15.7859321505376,14.9884376363905
1048.612_0720.709V,1047.816_0720.726i,15.7867406715064,14.8290151793939
0571.267_0683.126V,0570.517_0683.086i,15.7897691756272,14.8231666137574
0851.891_0470.512V,0851.060_0470.474i,15.7905112365591,14.8640836594675
0531.972_0230.797V,0531.241_0230.675i,15.7909230755064,14.7745148802395
0894.106_0593.879V,0893.299_0593.884i,15.7914079569892,14.8074575248521
0463.151_0425.917V,0462.439_0425.839i,15.791427277677,14.7579595664671
0208.045_0474.325V,0207.283_0474.281i,15.7914348924731,14.9010993183432
0976.307_0555.864V,0975.415_0555.893i,15.7922098566308,14.8713736211538
0576.879_0286.262V,0576.186_0285.679i,15.7925914695341,15.0258822656805
0233.739_0380.985V,0233.045_0380.815i,15.7959973655914,14.9137528090237
0534.675_0380.073V,0533.953_0380.095i,15.7960717741936,14.840368706213
0391.052_1001.832V,0390.426_1001.712i,15.7969882962963,14.815598216129
0771.455_0495.270V,0770.655_0495.203i,15.7972554520548,14.886259336214
0601.901_0375.082V,0601.069_0374.888i,15.7981001481481,15.0811583467742
0248.913_0117.809V,0248.247_0117.603i,15.801308046595,14.8298385025148
0423.057_0337.052V,0422.310_0336.856i,15.8037042293907,14.943087041568
0517.817_0471.029V,0517.056_0470.980i,15.8040995890411,14.8628450948225
0902.984_0372.936V,0902.201_0372.914i,15.8042225268817,14.9415377939349
0505.253_0647.591V,0504.460_0647.617i,15.8042535125448,14.8560107393491
0495.200_0191.760V,0494.446_0191.678i,15.8044239964158,14.9246187286982
0428.627_0488.146V,0427.821_0488.065i,15.8052951612903,14.807743058284
0814.103_0657.850V,0813.308_0657.860i,15.8061586162362,14.8743351330189
0598.173_0250.682V,0597.385_0250.586i,15.806583172043,14.9120751325444
0546.917_0286.931V,0546.219_0286.983i,15.8072192473118,14.7655122906805
0484.478_0248.338V,0483.723_0248.193i,15.8072841366906,15.0369499932635
0770.335_0531.389V,0769.472_0531.353i,15.8074338390093,14.9682664514493
0734.364_0047.354V,0733.617_0047.279i,15.8102491385768,14.845882818599
0962.032_0235.569V,0961.180_0235.574i,15.8113895698925,14.9106062585799
0412.692_0686.013V,0411.972_0685.912i,15.811747921147,14.9836734420118
0464.042_0191.958V,0463.336_0191.838i,15.8162048387097,14.8949127023669
0368.018_0068.318V,0367.312_0068.154i,15.8173862903226,14.856106529142
0431.670_0432.611V,0430.892_0432.460i,15.8181690802348,14.7658774692308
0384.982_0523.242V,0384.197_0523.196i,15.8204522759857,14.8778851414201
0436.029_1008.097V,0435.343_1007.998i,15.8213082078853,14.8529359365385
0549.232_0203.460V,0548.550_0203.605i,15.8233327060932,14.9047312289941
0276.697_0685.782V,0276.013_0685.642i,15.8249193854749,14.9074471031627
0620.906_0644.131V,0620.085_0644.141i,15.8250636021505,14.8962384599112
0595.931_0377.742V,0594.984_0377.843i,15.8285899217221,14.9096077960366
0503.898_0344.430V,0503.356_0344.202i,15.8289781003584,14.7440722794379
1041.823_0307.819V,1041.001_0307.779i,15.8295800896057,14.8709292575758
0552.840_0355.233V,0552.229_0355.342i,15.8296231182796,15.1010251763314
0034.022_0665.186V,0034.344_0665.129i,15.8333234493671,14.555289273
0446.603_0555.545V,0445.827_0555.504i,15.8354835342466,14.9238396461538
0559.704_0340.701V,0558.892_0340.603i,15.8367920430108,15.0340345977811
0617.604_0235.070V,0616.849_0235.068i,15.8373889964158,14.9155804211538
0623.461_0255.909V,0622.785_0255.440i,15.838579874552,14.8273875136095
0287.314_0693.523V,0286.630_0693.427i,15.8435201612903,14.9209187040404
0530.321_0303.335V,0529.652_0303.191i,15.8435977598566,14.7054964738166
0836.289_0630.863V,0835.498_0630.847i,15.8449291935484,14.9190994454819
1106.177_0837.145V,1104.403_0837.198i,15.8463044802867,14.9412220985207
0562.955_0315.929V,0562.190_0315.832i,15.8466549462366,14.9838164710059
0423.401_0229.303V,0422.662_0229.212i,15.8468383154122,14.8849393733728
0207.411_0452.831V,0206.691_0452.679i,15.850984265233,14.9473649140533
0580.285_0187.074V,0579.350_0186.923i,15.8518591561939,15.0627790542899
0316.094_0394.077V,0315.344_0393.935i,15.851937277677,15.0076492218563
0647.402_0286.813V,0646.616_0286.818i,15.8527946236559,14.9658891504438
0373.652_0902.871V,0373.011_0902.785i,15.854011702509,14.9322040738166
0465.599_0413.938V,0464.603_0413.676i,15.8598562477558,15.0372684644776
0666.887_0438.647V,0666.159_0438.587i,15.8617624193548,14.9105584073964
0799.415_0023.887V,0798.664_0023.846i,15.8618491204589,14.9724001486711
0544.693_0247.631V,0543.994_0247.590i,15.8626223835125,14.6432889736686
0494.710_0484.198V,0493.909_0484.168i,15.8631661111111,14.8955608498521
0412.517_0409.959V,0412.284_0410.401i,15.8631724896266,15.2267433491124
0844.367_0340.267V,0843.534_0340.040i,15.8662724014337,14.9506590476974
0669.095_0314.846V,0668.314_0314.740i,15.8672399103943,14.9195458621302
0131.629_0407.015V,0130.954_0406.861i,15.867721344086,14.9329777068047
0446.839_0415.921V,0446.194_0415.773i,15.8679123835616,14.9666741196746
0220.188_0971.121V,0220.566_0969.953i,15.8690183333333,14.9658949788462
0324.974_0959.705V,0324.323_0959.627i,15.8699888530466,14.9603709158133
0512.149_0354.339V,0511.913_0353.940i,15.8711105197133,15.3098755423077
0142.666_0100.119V,0142.004_0099.910i,15.8714037634409,15.5896734766272
0549.853_0528.602V,0549.120_0528.491i,15.8743686738351,14.945849966568
0554.613_0315.340V,0553.981_0315.334i,15.8745477777778,14.9896874498521
0151.776_0662.867V,0151.088_0662.787i,15.8754433154122,14.9506101102071
0569.426_0262.948V,0568.663_0262.891i,15.8763961648745,14.9723229781065
